ID,TARGET
7314,-4.318554018503009
7328,-6.044009017700501
7329,-5.952427156330117
7335,-7.314957129648914
7349,-6.521594847293588
7363,-2.825425781683299
7365,-4.533975829477695
7366,-6.498978443726994
7370,-6.688428598607525
7380,-8.987637379863168
7391,-6.623807784372416
7392,-6.202824779233149
7419,-7.6412157154494205
7425,-2.886393117465875
7431,-1.6125618179519072
7440,-12.403596611463303
7443,-6.178465176938856
7445,-5.880298918283039
7449,-7.301546247961762
7460,-7.91019850963862
7478,-5.407784469511094
7484,-8.451638522792441
7490,-6.382003981016062
7491,-7.867745746752107
7496,-5.007242870367495
7499,-3.7752640899321257
7500,-10.826273011130027
7505,-2.514641984798633
7506,-2.550854142282597
7512,-7.83890625331978
7532,-8.776351049648266
7536,-5.504247343897002
7538,-2.0780637539611093
7539,-3.530369236518914
7541,-6.883158702534945
7543,-3.3064365623289027
7547,-5.013639848483365
7549,-3.4613733600353043
7558,-7.228785188295043
7571,-5.3983844342669505
7572,-6.647693971102925
7577,-7.559644483252752
7595,-6.112298068029812
7606,-4.490865696790395
7612,-5.84573538898816
7613,-4.3745721918041935
7627,-9.725519560235265
7634,-4.185970534682828
7644,-3.726765104709743
7657,-8.7673793078105
7661,-6.646358540507864
7670,-8.392621511422917
7673,-8.705991521681396
7674,-8.571065766104873
7676,-3.325154233321789
7679,-2.5356981492279096
7693,-6.767521865697361
7694,-5.913772814905201
7704,-8.995193215170477
7705,-8.066161096836282
7711,-6.881198116369048
7714,-4.92530530213926
7724,-7.655540890108072
7740,-9.839037930220567
7745,-9.09321217263349
7747,-5.10486220013677
7752,-6.577025547609716
7754,-7.901673959577849
7756,-8.769167835386966
7757,-2.667794763748943
7760,-3.0353892079280738
7773,-4.054353758419053
7793,-8.395259324515557
7795,-6.027416812788459
7800,-7.135463855625773
7802,-5.562606114110795
7816,1.2518212228978831
7821,-4.274571836061971
7822,-6.039933309199774
7829,-6.413232253597617
7836,-7.078355015369057
7842,-10.714881732875869
7848,-5.671864062050937
7878,-2.1537249536258387
7880,-3.7087032812368297
7881,-7.5113668101118805
7883,-9.417909283812
7891,-7.91504996265965
7897,-6.439030022501301
7902,-6.347417429782447
7903,-5.392773563473467
7906,-5.203570205321626
7907,-7.605963526944719
7910,-8.414434176048879
7922,-7.281030261900521
7924,-7.30211637187223
7927,-7.024855907611308
7929,-6.267130696318755
7933,-8.186625951136378
7936,-6.982722454115729
7937,-2.0910288134138657
7938,-5.100687107781163
7943,-8.493575972047713
7944,-9.217911562565098
7960,-12.03273350333876
7961,-6.211239311843933
7967,-5.713478077512648
7975,-5.28800374724366
7984,-7.095343599948799
7985,-7.481804899694858
7992,-3.9710224975084216
8003,-4.8349526567193015
8024,-1.9802132481331371
8035,-1.1683490122587357
8043,-6.629949682218174
8047,-7.213405682771649
8048,-8.99321570253325
8054,-6.41141624550068
8061,-6.298366375326557
8065,-9.190346068433628
8067,-1.4386282096612466
8071,-6.727478852397218
8073,-9.560242804641284
8075,-2.0658647770946295
8079,-6.537819149054719
8083,-4.143386009652366
8102,-6.822688604767524
8108,-5.32453785013409
8118,-7.301546247961762
8126,-6.147811794898425
8127,-4.33122760542379
8129,-8.70821175380583
8133,-0.7508874163264752
8138,-9.637466307952263
8140,-0.7396493465341669
8146,-11.578930568160098
8147,-1.8634939852397538
8148,-6.880231849021626
8152,-3.130781080598483
8158,-5.828232156971279
8169,-5.693548830028335
8176,-5.897150310819732
8179,-6.87350798928852
8183,-7.375205493560707
8185,0.027549611856804653
8186,-6.693337265829265
8187,-7.948633680415875
8188,-3.7578625746886853
8194,-5.627971500459022
8195,-7.799941414909472
8196,-6.384875950084911
8199,-4.895204284490182
8207,-6.363471974802882
8209,-5.572587059886269
8212,-6.199375473961893
8215,-6.987073327537802
8217,-7.520625343877623
8224,-8.150064931421122
8246,-6.660788534472209
8247,-7.558189941674898
8267,-8.182362541375516
8268,-7.473199381174899
8284,-5.6562100729513975
8293,2.8573614009724957
8304,-3.1564376766284363
8330,-4.265173079451645
8333,-10.740497381501633
8342,-6.417369804637116
8368,-10.685078565677815
8369,-7.482955805871404
8371,-4.548311984497403
8388,-5.449866597300007
8391,-5.076051638879825
8400,-7.242364610228795
8404,-9.470922564561208
8410,-7.742949734685064
8411,-3.6049635074435504
8423,-3.543921708505897
8432,-5.943680419164103
8445,-5.698269946756664
8461,-8.619911233145858
8469,-6.054580774945409
8472,-5.883541392309322
8504,-6.552423402391806
8506,-4.700111585272527
8508,-9.928137092041927
8509,-6.84418917052863
8520,-7.014304502707892
8529,-6.231971516847772
8532,-5.855349589562942
8550,-5.275377928131821
8559,-4.411288592508125
8563,-3.3191260865360697
8582,-4.11767171626712
8584,-10.965558212067602
8585,-4.47451685461423
8590,-7.810782726239297
8594,-5.046111567906091
8597,-10.816457939765593
8611,-5.8324460954429895
8612,-6.85025892740942
8619,-5.1543021795332535
8623,-4.711233988173537
8636,-5.812201108673534
8647,-7.389842373488111
8649,-11.236228837537231
8664,-4.246292020522015
8671,-9.8076190822606
8675,-8.869156984284187
8687,-4.3090585667933015
8696,-7.821300864263906
8698,-4.304489916515269
8701,-5.878781235624262
8710,-8.429269380922365
8719,-7.22352852843736
8729,-7.443699426331305
8734,-10.193755797099996
8737,-5.498521459930277
8753,-4.579238984827281
8759,-4.020053262158292
8800,-5.066379190067427
8801,-6.722248181161869
8806,-6.464775179914545
8816,-3.3948974842834065
8820,-8.981569984996657
8825,-3.21804435158169
8828,-7.220912693827424
8831,-3.9189532778289573
8838,-2.375063233518895
8840,-5.245879774035944
8841,-4.49753266285667
8853,-5.146858777847089
8860,-6.096182147466502
8863,-6.27892859022555
8865,-9.245522510642644
8866,-4.064185033567954
8868,-5.283128075226757
8870,-11.592775136968838
8875,-6.059179209363829
8884,-5.190292219472198
8888,-9.774120997992988
8891,-3.1127209369516917
8898,-5.840357238562302
8922,-6.398601576080697
8937,-10.537887123076434
8938,-2.6428463212422244
8943,-5.105955505925633
8952,-6.0647388030586065
8958,-7.784883754928272
8961,-6.428543957463644
8966,-4.7814463475741995
8969,-3.4382553084934413
8970,-7.380065446287223
8975,-7.278748157733598
8976,-7.365925995654527
8982,-10.495373447866003
8995,-6.5973429226954545
8996,-6.800762162195464
9006,-6.002189103253383
9017,-6.487244014786207
9022,-3.3449611341569465
9031,-9.215090023982436
9037,-9.769455619781395
9044,-7.918137700670699
9047,-5.505138526350046
9060,-6.34742529015299
9063,-2.4472308377927483
9064,-8.205415999258284
9073,-1.469943617192301
9082,-7.486809479386031
9095,-2.3105002281282725
9096,-6.730910003454242
9101,-6.6541206216022175
9108,-3.7444868226755847
9109,-2.6470682703001733
9113,-4.316383425415503
9115,-8.998948782424446
9118,-2.324102891858922
9120,-4.300752741226713
9122,-7.662375704264292
9125,-9.739165597752502
9129,-3.4442167090330345
9132,-7.279013934590133
9136,-5.725537893235382
9143,-7.3274020598540455
9144,-9.422174989667507
9152,-5.466532054060968
9160,-5.652229309989881
9165,-7.989209315601151
9166,-8.128564212531487
9168,-6.728619183952447
9177,-7.753383654405717
9184,-5.0326254781784465
9186,-6.156682261893399
9188,-9.656269068007227
9194,-6.0352376214061625
9201,-8.7334188390157
9206,-3.337670578642561
9214,-5.814917982873282
9223,-12.050158043234243
9244,-6.484157608171031
9260,-4.214434269825591
9261,-6.565478811918798
9266,-5.043823811787506
9275,-5.282104134855782
9277,-7.201792073884664
9282,-8.939862530678212
9285,-2.0851947688636248
9286,-5.938119839052101
9288,-2.5246067233069054
9300,-4.539719391294986
9304,-1.5860847818925716
9306,-6.893297863524866
9319,-8.342676053679813
9326,-7.053283827848964
9337,-9.342979739487312
9342,-6.483539023427457
9348,-5.376593733683602
9349,-5.973336870743545
9353,-6.0421211787555595
9357,-6.766268788749613
9364,-6.77149725886955
9365,0.30241549814843605
9374,-4.219194802242535
9380,-6.790465465741924
9391,-7.898763484855048
9406,-3.456918336442025
9411,-6.433987074710417
9412,-5.447397960802935
9414,-9.487238255396315
9416,-3.3476748599061317
9421,-4.104779779691113
9427,-6.551829420751421
9429,-2.667142473369845
9451,-9.109123407561995
9458,-1.609908140325496
9464,-1.5751287846170543
9466,-8.899181157881957
9468,-3.4494288803670075
9470,-9.566243041710228
9471,-5.407594696762847
9494,-6.2724095696287065
9523,-6.69163562075853
9530,-6.481782453220636
9540,-10.230247015266327
9548,-13.153384393925613
9561,-3.958053198347188
9571,-8.269667711641983
9584,-7.157094684229932
9588,-3.9458111678489183
9595,-8.040514965553749
9596,-6.530423515892749
9605,-6.386923916785006
9609,-7.184737398937628
9612,-0.7883412511534051
9615,-5.250232983545498
9636,-7.683362036485162
9640,-6.776092082099784
9651,-7.497364711733607
9674,1.58942297058033
9687,0.13078167582194397
9694,-4.333600062693183
9697,-4.077132727306318
9698,-9.062637173113574
9705,-8.331247722310403
9712,-6.988489801839974
9721,-3.4255722618004407
9726,-4.996727436424061
9736,-13.531362293714713
9740,-4.400865839376712
9744,-11.256797470587678
9748,-6.588495085473935
9753,-8.051558646686523
9757,-4.253722441873657
9758,-1.6647922591554882
9762,-5.991228907625741
9763,-3.384878871837712
9767,-3.6871432389644117
9778,-5.167274532466596
9782,-1.401562137082316
9793,-1.1630017488893063
9812,-8.652023367726953
9821,-3.1133293667331507
9822,-4.188266236692973
9826,-4.598684281980813
9844,-6.908416450770559
9860,-6.266187950934224
9869,-5.087648789533223
9870,-5.402379534522077
9872,-6.490548268457129
9877,-6.800330579340846
9881,-5.007691439460901
9888,-4.541721196864557
9890,-7.842385108505728
9892,-9.450389915350545
9897,-8.745836321022981
9900,-1.8117586692157506
9905,-9.656726282359354
9912,-4.823140843327326
9922,-0.7483888892338406
9930,-5.325136133456202
9942,-7.5038222381626625
9945,-6.613052800873936
9948,-9.494768996524163
9949,-10.02752043887693
9956,-3.642613892329873
9959,-7.275846577467673
9961,-7.3003807746010825
9969,-9.450531974874114
9972,-8.19770508651529
9978,-4.859686667748143
9981,-3.4933048907456397
9983,-4.533640999413928
10011,-6.517111924004438
10017,-8.922211599760962
10019,-6.563837708294116
10028,-5.960357691705963
10029,-4.595711413383048
10030,-1.6562181519518204
10035,-6.445140092341773
10046,-4.236066619844181
10047,-5.729718900517012
10049,-6.655756991447132
10053,-5.662094430846317
10058,-3.792293953384858
10061,-8.34195724439171
10068,-5.873657875841112
10079,-8.195410136648642
10082,-6.562385017673958
10092,-8.864179987340767
10099,-7.5039635451384115
10102,-6.262976826929655
10105,-10.911314773732233
10112,-3.5954825692627135
10120,-1.7476265457208096
10126,-6.306943332138296
10143,-3.3065209592409066
10150,-4.678159822438374
10156,-6.4985393183817335
10157,-7.388222960685747
10171,-10.345748157061674
10176,-8.062406827472838
10179,-13.306353182782175
10184,-4.475164596266713
10188,-5.2650083653995345
10190,-7.095800994749668
10195,-6.893394266359417
10196,-4.977340114316667
10200,-4.676671465475262
10207,-7.590968964673623
10213,-2.9777940839846497
10220,-7.035494636736249
10226,-10.02032842392969
10228,-5.660654074604185
10234,-5.404727940344548
10239,-3.0525427118246946
10242,-2.6335523417325173
10245,-3.332919696096213
10247,-4.945379804913697
10255,-1.8104813165272742
10263,-3.072669690507836
10266,-9.340177733342497
10279,-7.200724860174737
10286,-1.2150768957648868
10287,-9.276600308169588
10292,-9.338918454264954
10293,-6.6825935794167535
10294,-7.934714087127339
10306,-4.260778934287989
10316,-4.771421046454549
10334,-7.974179022216392
10339,-4.67743971774755
10349,-1.8919259234396202
10358,-6.3103380658941965
10365,-8.13159492454142
10367,-9.007119197030939
10377,-7.2782895646579036
10383,-1.9882929094773716
10385,-7.344215761464636
10386,-3.170565409062101
10387,-8.946233619509158
10399,-7.490024257411956
10401,-5.045304724197848
10413,-3.2553867863062043
10417,-8.363202521960538
10420,-6.04075817227658
10422,-7.341512002248622
10429,-3.320758853863064
10434,-4.086033677897558
10445,-9.481383152277571
10446,-9.603026300571068
10454,-8.286137930473451
10466,-9.436513657268241
10477,-6.363619044398062
10479,-6.775635230957626
10482,-4.428729025395057
10489,-7.409362259989024
10513,-11.604707158436266
10526,-8.236881515520071
10535,-6.291043761522295
10538,-7.679512149985422
10540,-1.559470910868036
10549,-3.060065707693228
10550,-4.151336167005373
10554,-6.276275195935026
10556,-5.058852222298697
10561,-5.033241039592813
10567,-3.304672376810601
10569,-5.211128671246562
10578,-6.302970583764753
10581,-4.1292545259374736
10586,-7.6954232179647715
10587,-9.994192401382305
10590,-1.7584251670637472
10600,-7.2488944718207895
10608,-8.669658791872013
10611,-4.457502738874357
10613,-6.861963628437751
10615,-6.761081196963692
10634,-3.5645680420103365
10636,-4.551155404178582
10644,-1.9507118492798041
10652,-8.648557503712047
10653,-6.983666036565352
10663,-7.159097797315688
10674,-6.912924648978637
10679,-3.9772265620731533
10680,-6.440435902729469
10682,0.35034252917582315
10687,-6.065647929506012
10696,-8.50274598433613
10699,-7.881896378897258
10703,-5.663594435275729
10704,-8.217964423098717
10712,-8.091366148210748
10715,-2.219841974724907
10719,-8.453718171580768
10722,-6.897506419663801
10732,-6.608048110931837
10738,-4.588442412859404
10745,-7.251306135717774
10754,-6.803578936846795
10755,-3.2699518553590488
10759,-7.190661899531228
10770,-4.992513702736492
10771,-7.250973171663816
10774,-3.520123772992815
10777,-1.4841821194117237
10792,-5.200413720197644
10801,-3.337868803773842
10814,-5.704172325180738
10819,-5.727429017268605
10822,-8.412951868672332
10823,-8.541163162352737
10829,-6.74697711996567
10832,-8.252397205384856
10839,-5.620906553294369
10871,-6.555541132344924
10876,-6.183487916447859
10877,-3.710283234465064
10904,-8.186614548872788
10918,-5.624962911104062
10930,-6.287329061664501
10931,-7.218364499890118
10932,-10.89543190966424
10954,-4.748836089872486
10956,-7.01344820939382
10959,-3.2637930325915954
10966,-1.2831055076595101
10977,-5.432659235575541
10981,-7.475489339234745
10982,0.11292801677210473
10983,-10.581297741960219
10989,-4.692717048813636
10991,-4.84737471160369
10996,-4.4683376105703365
11004,-4.25356883962838
11017,-9.3342019605815
11027,-6.644145529861613
11034,-9.169770855407387
11040,-2.5822791194413695
11041,-2.7732086695230866
11043,-4.036894008164335
11050,-6.615714783177833
11051,-6.4684865681536605
11065,-6.373746216903707
11069,-6.914289559018276
11079,-10.922886021434902
11090,-9.322554037139613
11101,-4.125123411638356
11102,-7.623404894305941
11104,-8.830235453244386
11110,-5.729233357770586
11112,-6.18565638388385
11115,-7.911328541727171
11118,-6.420745500961881
11122,-9.937604029444877
11124,-11.393001317337784
11125,-9.616919451447732
11132,-8.249839958407183
11142,-5.231070551991695
11147,-6.79198142835094
11151,-6.670568497971161
11178,-3.4878660566907658
11182,-3.735900181498045
11183,-6.661947682147777
11187,-8.316324684675292
11188,-5.512093992126566
11189,-7.985139592334186
11195,-7.95561087350419
11199,-5.68804146754903
11205,-8.870056057348435
11207,-8.261335587299385
11231,-4.0798239393962525
11235,-5.29291297165063
11240,-7.292559592675451
11246,-6.129418496647673
11248,-8.245699300378812
11251,-7.648376892490352
11254,-2.1860871434281752
11256,-4.429344452859583
11257,-7.62468135915391
11264,-7.798954296668299
11267,-3.961158243736125
11275,-9.812353163450242
11276,-6.181237943356861
11286,-6.759115774625655
11310,-6.54144250718539
11325,-3.238785109984815
11327,-7.51880304700123
11330,-5.562011397684071
11341,-6.275899040426404
11349,-4.025582407648747
11357,-5.525494387940503
11360,-5.791960801396656
11383,-1.8409352970350035
11384,-3.487199027692984
11390,-9.2644385826454
11399,-4.862824075005959
11403,-7.740003152173116
11405,-1.8046770854430882
11427,-7.679283876771335
11429,-5.640248436327173
11430,-0.5155000321599946
11431,-7.587579141678672
11436,-4.703508336881052
11444,-8.267744637896081
11446,-5.994323449318642
11452,-6.836709132897558
11454,-5.482150639682902
11471,-3.116656158885678
11476,-4.60768342310141
11488,-10.183144352613626
11490,-8.703144041850697
11493,-7.156565874449101
11509,-4.847859931205857
11512,-4.276406143230943
11514,-7.385944122305361
11524,-2.765321877658467
11535,-7.528357214472824
11541,-2.9145327851974745
11542,-10.317386177201554
11548,-5.54405016556191
11553,-5.887875019491153
11568,-8.669015486863621
11576,-3.481040085384683
11581,-4.428408871201051
11586,-4.140395340437347
11594,-3.2024085837912053
11595,-7.245521535507008
11611,-13.081645384486787
11616,-5.904172384546289
11618,-6.44781567935838
11619,-6.01532747052362
11624,-5.929966909400108
11627,-7.3315310014897515
11629,-3.5736777696329334
11632,-5.469319551825866
11644,-6.047884391189873
11650,-2.974922415208644
11658,-7.3325759687839565
11660,-3.056530699234881
11667,-2.498854929914051
11688,-4.968085395201142
11692,-6.473849615514307
11706,-5.506309362771187
11711,-3.0145719346747337
11713,-3.008935795633652
11714,-6.3825395228479875
11722,-7.290673823779298
11725,-11.080099941116151
11729,-5.886463301186518
11733,-3.329860457547637
11740,-9.238177723150157
11743,-9.277817617034932
11744,-8.996218172291652
11745,-8.348151944511347
11746,-0.32185234315234357
11751,-5.556917425105325
11762,-4.860946455287904
11765,-6.373526189774477
11766,-4.598457450914397
11767,-3.033440533915724
11771,-6.9413221683897435
11784,-5.629616791149377
11786,-5.723866991429647
11796,-4.6224866066848955
11806,-7.265154982816927
11810,-8.930935971786758
11812,-6.588646534237356
11815,-7.760585734954039
11839,-8.737628969040374
11846,-4.1319610748598405
11857,-6.711002619362346
11860,-2.9779603077161503
11862,-4.352746520557799
11866,-8.542554593275879
11875,-3.561017904239443
11877,-6.668511472484097
11881,-7.081517438010184
11902,-4.6490474426791515
11903,-4.982506058455164
11909,-0.20890695064849274
11910,-11.224836606722038
11922,-7.853012116674576
11930,-6.128111608212065
11931,-4.923346795122204
11936,-5.243142031337921
11941,-7.268577774638354
11946,-5.888757650327913
11954,-6.956711828721172
11956,-7.788826707577104
11959,-6.207119033499908
11969,-10.93979697768816
11970,-0.9399262905267795
11985,-5.87506141238704
11999,-8.078490828529329
12022,-3.7935430300608775
12023,-4.459234532481976
12024,-4.668751358386304
12029,-4.543621772495905
12031,-2.534777533764685
12034,-7.250272881629936
12038,-4.905070341430523
12044,-2.911584561518324
12046,-8.05020835685175
12052,-5.501728956293831
12055,-6.010277251269234
12057,-6.454091287437499
12058,-1.851816501791101
12061,-3.917164207208585
12063,-6.947499674957191
12066,-7.138092738036732
12068,-9.546382275954683
12074,-7.194958808577545
12075,-7.556286929884349
12088,-1.9552385330787287
12091,-5.301015545257748
12097,-5.82693157491352
12108,-2.9579946270124955
12113,-2.356337316572167
12116,-6.131463032006719
12117,-2.048868308019356
12119,-5.7379479421771755
12132,-7.34712528332471
12134,-7.361594208646341
12136,-5.963871729610654
12139,-6.268226310013662
12148,-4.398425028500632
12151,-5.342652946105302
12158,-2.8692447831897088
12168,-6.020790421091136
12185,-7.00885057986905
12187,-6.619682526125116
12192,-6.3987120381034215
12204,-5.265644207322172
12208,-3.7171400635901977
12221,-6.335117202230182
12227,-6.226240477870356
12229,-4.507193683793187
12242,-5.31780296245345
12245,-7.926292199443561
12250,-7.33671844479329
12266,-8.421110040735918
12276,-3.8932071636679613
12283,-7.064397266310348
12284,-2.5324307683907845
12293,-2.2542143922352866
12310,-4.113343956731972
12315,-5.373177069024047
12340,-6.929498757907283
12341,-4.885009782051771
12355,-8.220049357237306
12359,-8.49639732506836
12366,-4.1379882755786905
12369,-10.601881194967733
12370,-4.832170346579234
12375,-7.670932721479378
12377,-2.898730211538019
12388,-5.139593438407271
12407,-3.956057405339559
12411,-7.73286953874168
12416,-4.483501334795142
12417,-1.984256032620717
12425,-0.568333546086575
12431,-6.32775674334688
12436,-4.593698842412233
12443,-9.179782397999956
12458,-5.257810455699249
12468,-5.937953317767324
12474,-5.828755748625519
12490,-5.931094344248876
12491,-6.250171871237384
12495,-7.88118584411959
12503,-4.036409963441192
12506,-0.9814370879336334
12507,-3.0998345036299284
12513,-3.907971379848658
12520,-8.092496760964735
12522,-2.7745328545100723
12525,-5.200916263366298
12534,-7.8738154103310904
12539,-3.6818843256983858
12545,-5.343839246722604
12558,-7.426970875322117
12566,-4.30177068398009
12570,-4.314289734060366
12572,-3.6851244516985098
12578,-4.207478109920227
12585,-3.5907059325095982
12586,-4.124632068760203
12587,-3.7074791882236013
12596,-3.247431791637842
12598,-5.9129756197920385
12602,-6.891255342223052
12603,-4.096013041448144
12620,-6.026572553962363
12621,-6.888207707107596
12627,-7.8823421515256795
12628,-7.978098357084282
12629,-10.174170069767401
12645,-7.859525833654977
12651,-2.606883249489399
12679,-6.309120400189972
12680,-5.0350776665188
12683,-7.392251523459015
12687,-7.144789278268167
12699,-6.240399369423875
12700,-4.336038141053867
12703,-1.4766576413215595
12714,-6.452037061910865
12724,-4.673372297129171
12726,-5.288474718575215
12739,-5.890693928302253
12743,-7.47686866408148
12750,-6.49479482967386
12751,-5.419743248880169
12759,-9.219231325875487
12768,-6.461637910456643
12781,-6.94886440109965
12783,-7.411097492257928
12798,-4.1651967504809315
12815,-6.135915790324998
12820,-9.291357485900868
12821,-3.5055463060194443
12827,-6.077402369808112
12828,-1.1142180371156192
12848,-4.508325920785975
12850,-2.2090588459532583
12861,-4.509945929487482
12862,-6.664199815338707
12867,-3.6448345411156935
12876,-3.7840976186505735
12878,-7.05998456975827
12889,-12.931096529553338
12894,-6.5685099046360484
12905,-7.613739112217161
12930,-5.57373699482334
12940,-8.273697095547611
12951,-0.5081695193737726
12953,-3.4891278857158827
12961,-7.997615948127035
12967,-6.818593580071646
12982,-2.435864608075341
13001,-3.4250622095271157
13003,-6.6076562161360295
13005,-3.8865444508860234
13017,-7.086044478151247
13023,-7.960754002762934
13030,-3.5402637326664212
13032,-7.477458242009515
13037,-1.25516333974724
13039,-6.652086413185075
13040,-8.353159934668868
13057,-7.218138492023968
13068,-5.294911854977126
13075,-8.709366786827317
13080,-2.075238077113727
13082,-4.8432861215553595
13097,-6.5012927002299
13107,-5.156365554467192
13112,-6.051068150111601
13123,-4.975143601692
13125,-5.4835362169929
13136,-3.7923842081579746
13138,-3.565315299601835
13140,-4.526631965991729
13142,-5.229465705973073
13143,-8.166444252680453
13160,-5.688685305798551
13171,-4.883392974698229
13177,-7.9399097819824815
13184,-5.867492974435369
13188,-6.6416671564510406
13196,-3.698890549771192
13200,-5.148958977792589
13206,-4.868830861517385
13212,-8.45348702972998
13216,-7.39442866031551
13220,-8.988908415232654
13225,-7.7107239826519764
13227,-4.215870935588137
13230,-7.50194147412371
13241,-4.161812676936783
13252,-9.51941562924673
13254,-6.647964003682805
13259,-6.287298809652294
13264,-1.1731061060879115
13267,-7.470042473835042
13277,-3.1476762820726365
13281,-6.272954822106229
13282,-6.527290087199567
13283,-7.17560863514804
13293,-2.925728725457443
13295,-7.328416727072878
13300,-3.4676153245846026
13327,-5.2768468170840555
13329,-10.084654730837524
13346,-5.321025055422396
13359,-4.512002996472819
13368,-4.583511278709809
13372,-7.9456884854264525
13384,-2.8180084172618005
13386,-2.5848364001363273
13387,-5.642113484883758
13393,-7.304057447819363
13396,-4.44355755223095
13397,-6.897155683463166
13412,-8.223429613973899
13414,-7.213403494589272
13425,-4.485208481725102
13453,-6.579187674588579
13458,-0.30450150000232673
13470,-7.9473104272491994
13471,-5.085684333152805
13474,-7.1550078259017
13485,-4.70327455379672
13488,-7.881698285979511
13494,-1.965946398335549
13496,-3.5909253087647417
13497,-4.843531930300058
13500,-7.993502145839926
13501,-4.88621847883279
13502,-7.2934852076099945
13503,-5.242762549524443
13504,-2.4839823389845863
13507,-4.491262011238625
13510,-4.844781034050691
13517,-8.641267799293827
13519,-5.031150761084001
13525,-8.083833071600235
13533,-6.579190186216876
13539,-3.005177205480741
13542,-10.348204935383835
13558,-3.5479478008031933
13559,-5.568804820140173
13560,-5.192820725960476
13566,-1.5033113436837824
13568,-6.552505693211012
13581,-8.010608216736097
13584,-5.234772985993115
13589,-5.257552027512193
13590,-10.531995991649824
13607,-7.872934969668067
13623,-4.627070800139882
13626,-7.152987024945842
13627,-3.4060075211648027
13633,-3.770774455462899
13634,-7.580981355361709
13639,-4.699954084238115
13640,-4.588645776559049
13641,-5.278857788136234
13642,-8.882830970284552
13660,-7.816834070562374
13675,-6.644366066738467
13680,-7.549594973958117
13683,-5.038180208727915
13685,-3.4744945083541725
13698,-0.6915328608216066
13705,-4.719870262232802
13707,-4.253875937268834
13711,-7.497221904951649
13714,-4.076021967226166
13726,-3.674447748795583
13732,-7.4539945274290895
13735,-0.5612715256710715
13741,-8.087647603378288
13744,-10.420408894662474
13746,-7.7866286316768
13765,-8.290025235124942
13776,-5.0554814474869
13787,-6.568683304390276
13791,-10.960100654267665
13793,-3.836096376713101
13796,-6.032220987358799
13802,-7.144590051097911
13814,-4.132785744790814
13818,-6.552872169781485
13819,-10.883126133378157
13821,-3.046029021927426
13830,-6.187087946408087
13835,-7.677651719127547
13847,-10.919431150081506
13849,-6.8061821081603995
13856,-2.3287900065534126
13860,-2.0098266876758863
13862,-8.395278825399965
13880,-7.852386506551234
13882,-6.9557397715138825
13888,-3.670321654918418
13896,-11.061392377137423
13897,-10.334468738984823
13902,-8.267134100134587
13903,-0.0848064436244701
13910,-7.316270692228309
13913,-7.149159464057998
13915,-3.9677445523862858
13916,-4.782551122365632
13922,-4.013811865386525
13924,-3.046566698290153
13927,-3.3885464919879507
13931,-8.322010949093391
13935,-7.099775239621365
13939,-8.71203336281867
13940,-3.8515487640851056
13950,-7.868246490942078
13953,-5.748280424937258
13956,-8.010891157679636
13969,-7.2888668140882915
13993,-7.9703789931098825
14000,-11.215513078272883
14002,-7.212839888740236
14009,-5.25387244779515
14018,-5.785639077450477
14023,-5.425092987307684
14031,-3.4944459249418722
14041,-6.724815091031925
14069,-7.428344169499591
14075,-0.8983217578519216
14083,-6.164228091893545
14104,-9.47796743081407
14108,-4.508271963408885
14109,-3.1177001135268343
14123,-6.427785861023109
14129,-3.8025427594458105
14147,-9.16844764854063
14159,-1.7932479454817594
14160,-6.3752475208254715
14166,-8.245146384282016
14171,-4.060210884955674
14173,-6.628887281146978
14177,-4.97484375689498
14182,-9.445148534700932
14184,-5.634284743867443
14193,-6.044461060907357
14197,-9.098523017943542
14202,-8.020844990248323
14215,-7.752405104651778
14217,-2.0620598473266827
14224,-7.560579196902778
14230,-5.841741529447069
14232,-5.40296959891756
14240,-7.7326958385256095
14249,-8.117499838232405
14251,-5.723794593969881
14256,-7.705672330424511
14259,-6.553066576526255
14273,-9.18253153842175
14274,-4.057527542510857
14275,-3.6818185491652002
14285,-1.4627208765625297
14287,-7.2087749568620305
14293,-0.03346881275922746
14294,-5.126159875898799
14297,-7.666233877761865
14311,-6.7008244768791
14316,-0.44424556374034
14329,-9.635817600973077
14334,-5.8208066907164175
14346,-5.3773133644251105
14347,-4.586845806693929
14348,-4.9477253000484405
14360,-9.146699251527961
14362,-6.779012875502499
14368,-8.880677889096118
14373,-6.36372206966281
14377,-7.170588358552399
14385,-4.862630096647267
14389,-5.000238232096915
14390,-5.134235965795308
14391,-10.273730429405601
14398,-7.119398340242718
14399,-6.717023458335804
14412,-7.83596810296498
14416,-5.6012756188368895
14422,-3.276559517622384
14424,-3.39190019905467
14428,-9.14802363047418
14431,-5.2974572528573365
14433,-5.431966435000938
14452,-4.633764460362196
14458,-11.111332538839466
14463,-6.451391644062683
14469,-0.27340959443444807
14473,-7.219881655391545
14482,-5.681453125241766
14500,-1.9521864914102858
14502,-5.812036953058127
14504,-4.09471382175749
14505,-4.730128026031319
14509,-4.026450171973854
14515,-6.773159669430887
14519,-0.9524570969749823
14522,-2.620281981263375
14524,-9.41539093041857
14526,-2.861830041834208
14527,-0.5453012052092463
14531,-0.21227962945502193
14533,-7.567648022687761
14544,-6.918917951371645
14551,-7.780288110085315
14555,-1.5068084848456058
14566,-5.290030352162808
14567,-7.821286674147052
14568,-5.8752872742505335
14570,-7.5022236302311
14575,-2.2715768526103512
14577,-7.311419834274563
